interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
31.929479589869427,28.559282147593684,1.846541658099996,19.958130266052432,0.0,0.0,29.803021615488824,1.666983205944172,35.50262942821358,22.458349691336398,0.0,3,3,0,0,2,4,1
19.845043651611004,11.467147390954537,2.49083617292394,16.86940379948574,0.0,0.0,18.14972127569202,1.3748667067614744,59.08472851381024,76.87615621043741,0.0,2,3,1,0,0,3,1
8.85,30.3,1.5,22.41,0.0,0.0,51.07,2.06,57.61,48.53,60.0,2,3,1,0,10,4,0
53.84,21.21,1.43,17.24,0.0,0.0,66.08,2.63,3.24,4.41,40.0,5,3,0,0,0,0,0
38.41467548100442,14.921933817714443,1.8672042075945394,15.454891997466333,8.33,20.0,58.46559363038923,1.0687095949363585,16.042477154447525,20.895590050627188,0.0,3,3,1,0,5,3,1
39.67544875454344,35.203304614185484,2.56618252347916,27.7209902001034,0.0,0.0,67.17405022464364,3.444520348451053,43.56625221183847,37.63896706136865,0.0,3,5,2,0,2,0,1
28.737029053079862,14.382579019358651,1.692358443309382,14.209305750884825,0.0,0.0,52.83611422791542,1.3901752817639084,37.16550172430466,36.5709601194498,0.0,3,3,1,1,1,4,1
42.50165376752018,12.12,1.4235869974899087,9.209907543037335,0.0,0.0,53.35537254759081,0.5206174957240159,57.454114127812815,53.024991005575174,0.0,3,3,0,1,2,1,1
36.07,27.27,2.33,17.24,0.0,0.0,27.36,1.66,37.64,51.23,60.0,3,3,0,2,1,0,0
20.05860366187466,21.1833453387079,1.7805079874909406,29.328493355212338,0.0,0.0,39.0851220399767,2.72190683551527,28.104018095815633,29.48388796156916,0.0,2,3,0,0,1,1,1
17.85,9.09,3.25,12.07,0.0,0.0,63.14,2.75,28.73,39.09,40.0,2,3,1,1,1,4,0
50.34573411952731,17.14716793719068,1.959625337440852,20.673854494269936,0.0,0.0,29.772052326509048,1.1438608067315685,50.91751965215567,53.942153882725876,0.0,4,3,1,1,4,0,1
43.3850713289969,29.3116181227567,2.506221460326939,21.08974312948528,0.0,0.0,75.67929222687383,1.6940296780302628,25.48843606359633,27.42902399970142,0.0,4,3,1,1,1,4,1
31.46887852574514,12.460719226796892,0.41144447687810004,5.751921451707562,0.0,0.0,60.37004112823845,1.1589958871761554,0.0,0.0,0.0,3,3,1,1,1,2,1
7.33,18.18,2.04,10.34,0.0,0.0,23.93,1.12,33.64,32.11,60.0,1,3,0,1,7,4,0
21.27,33.33,2.31,50.0,0.0,0.0,30.8,2.04,63.84,55.88,0.0,2,5,2,1,11,0,1
57.06372839107513,9.09,94.09553739109862,10.444981709284681,0.0,0.0,56.693561670475965,1.749545645832844,34.79411767565802,22.3,0.0,4,3,1,0,10,4,1
24.7,12.12,0.3,5.17,0.0,0.0,71.52,0.47,47.8,50.0,0.0,3,3,2,1,0,0,0
14.42,15.15,2.14,22.41,0.0,0.0,47.45,4.94,72.57,66.18,60.0,2,3,1,1,9,0,0
51.011598559445765,33.94194832383239,3.2214166660268093,27.584417470600435,0.0,0.0,67.90903165396644,3.839523236656527,62.34530168192633,54.11517547986482,0.0,4,3,2,1,1,0,1
37.79,9.09,2.77,22.41,0.0,0.0,51.15,1.92,39.98,54.41,0.0,4,3,2,0,1,0,0
27.578145823596476,7.529121981339793,3.09577736765208,8.62,0.0,0.0,71.39217392214078,1.902129928758688,48.356130954452475,37.62250720430328,0.0,3,4,1,1,1,5,1
15.04,24.24,2.5,17.24,0.0,0.0,69.83,3.89,35.66,48.53,60.0,2,3,0,0,11,2,0
20.99,15.15,1.79,18.97,0.0,0.0,44.27,2.72,15.21,8.82,0.0,2,3,0,0,1,0,1
11.124689546562173,31.335172571452524,1.625306757198226,46.59628455261041,0.0,0.0,21.629060699780084,1.309221635086568,59.514582110377255,70.40339705404533,0.0,1,3,1,0,4,3,1
25.77,9.09,3.55,12.07,0.0,0.0,37.98,0.79,54.78,58.82,60.0,3,3,1,1,2,4,0
25.72,12.12,1.05,13.79,0.0,0.0,81.6,2.08,70.07,63.24,40.0,3,3,0,0,1,0,0
18.053279254296342,35.623332672819316,2.537062640873199,59.13548691779839,0.0,0.0,36.733903681486275,4.522551540213647,50.81417316857413,50.31696529860662,0.0,2,3,1,0,3,3,1
15.75,12.12,0.62,15.52,0.0,0.0,44.44,5.89,36.41,23.53,60.0,2,3,1,1,0,2,0
38.22,15.15,2.24,20.69,0.0,0.0,14.77,0.54,35.66,48.53,60.0,3,3,1,1,5,0,0
9.884325427510094,12.272706514615681,2.7993367422467226,25.77306312286731,0.20990845985951007,0.0,13.081818595190914,0.9570557465498994,43.68978841549144,59.446075112033775,0.0,1,3,0,0,2,3,1
21.308229441748303,23.027354809333126,1.5147596479398904,28.279700289961248,0.0,0.0,38.961376629956746,3.2818041005235896,28.517855204734825,27.370072924834854,0.0,2,3,0,0,1,0,1
31.75,12.12,2.94,15.52,0.0,0.0,42.95,0.68,46.63,48.53,0.0,4,3,2,0,1,1,0
36.0,39.39,2.58,29.31,0.0,0.0,71.72,4.14,47.32,36.4,0.0,4,5,2,0,3,0,1
16.472532084358097,11.80065470289076,0.6817508311911149,27.766805490928526,0.0,0.0,3.0543310336410716,2.8782646124541182,55.82116919901623,46.42767525845662,0.0,2,3,0,0,8,1,1
20.07,12.12,1.4,12.07,0.0,0.0,54.82,0.59,8.23,0.0,0.0,2,3,1,1,9,0,0
28.12,27.27,1.69,32.76,0.0,0.0,22.68,1.9,43.68,32.11,20.0,3,3,2,1,7,0,0
42.819761339647926,33.229602617388984,1.1383762965716455,24.196991253495362,0.0,0.0,54.656520305817146,3.055420842129093,35.77630191847018,48.217210794769635,0.0,3,3,1,0,1,0,1
28.29921500605781,16.582878034249525,1.3764299290540656,12.979252604263884,0.0,0.0,38.91710254368579,1.2379065443849033,16.124952898415465,2.2622620245807905,0.0,3,5,1,0,0,0,1
52.13,18.18,2.0,13.79,8.33,20.0,87.63,1.63,46.63,48.53,60.0,4,5,2,1,3,0,0
40.80507381905442,12.12,2.1320371373880413,10.056983204486906,0.0,0.0,77.27110654834301,1.2800685243644976,51.78030328038472,56.24282095006185,0.0,3,3,2,0,10,0,1
24.7,12.12,1.4,8.62,0.0,0.0,65.53,2.81,37.03,36.4,40.0,2,3,1,1,2,4,0
23.608531157678147,14.643667592508304,2.392840826273697,14.654388821515848,0.0,0.0,38.734898802201464,2.1364204131368485,37.97137198395185,25.364951570814995,0.0,2,3,0,1,5,0,1
4.96,12.12,1.02,12.07,8.33,20.0,33.77,0.72,17.39,1.1,60.0,1,3,1,1,10,0,0
19.544891557472457,22.291829922991948,3.500899154404096,23.524106727009535,0.0,0.0,59.82545680670388,5.576298125093292,32.780682269349015,28.910926724323236,0.0,2,3,1,0,9,4,1
58.18609697273893,34.16198629517267,1.8212690895259065,29.62107554873324,8.33,20.0,23.652129933197692,1.1954508341285988,39.12475681617659,46.831089658245766,0.0,5,3,2,0,1,2,1
32.92,24.24,1.53,36.21,0.0,0.0,12.32,0.7,18.7,13.24,0.0,3,3,1,0,1,0,0
24.7,15.15,0.95,12.07,0.0,0.0,22.96,0.4,54.78,58.82,60.0,2,3,1,0,1,0,0
8.77,9.09,1.38,15.52,0.0,0.0,31.34,0.29,53.62,57.35,0.0,1,3,1,0,4,4,0
48.27136633438156,8.904438691581998,2.068632653114875,26.176617810072962,0.0,0.0,21.883148761786245,0.5193121943586223,21.22603221471385,24.906912126507866,40.0,3,3,0,1,2,4,1
41.43261763923663,26.97691907538391,2.41316986198047,24.473706003275748,0.0,0.0,43.852261889779115,2.1358776971359816,54.24678692789183,56.781248898764815,1.9345275552217167,4,4,1,1,2,0,1
37.09,33.33,3.04,34.48,0.0,0.0,40.89,2.65,36.41,23.53,0.0,4,5,2,0,3,4,1
36.34,12.12,2.62,13.79,0.0,0.0,48.66,1.19,14.34,7.72,60.0,3,3,2,2,5,5,0
30.348480875712706,15.15,1.4953721298427887,26.584869815547613,0.0,0.0,19.506787106568176,0.7494946403543824,46.41332008634417,63.16361106016509,35.797856141752966,3,3,1,0,5,0,1
16.468174131506277,4.943417006594292,1.4662981522504484,20.05432156316012,0.0,0.0,5.204455528394651,0.2855108832191423,39.44628147455043,37.110519183238125,0.0,2,3,1,1,0,5,1
42.34496220895905,49.52951807748209,2.280055637961965,41.348800408877295,0.0,0.0,28.42179278956455,3.6560227051768464,41.52893725382191,42.072971311587175,0.0,4,5,1,0,0,4,1
26.75,9.09,0.99,8.62,0.0,0.0,3.48,0.13,60.1,51.47,40.0,3,3,0,1,2,8,0
55.17,15.15,2.11,24.14,0.0,0.0,39.55,1.15,20.2,4.41,60.0,4,3,2,1,10,0,0
59.73,9.09,1.61,8.62,0.0,0.0,73.16,0.66,32.25,18.63,0.0,5,3,1,0,3,0,1
15.96,39.39,1.41,34.48,0.0,0.0,13.2,0.94,72.57,66.18,60.0,2,3,1,1,3,0,0
41.09745288974076,12.770131404881335,1.6069058423587732,13.420948509440297,0.0,0.0,60.41793250142507,1.3280106510510674,30.05071059404829,18.366085271285794,0.0,3,3,0,1,3,3,1
28.78014581391848,17.94838618267704,2.185915775889354,13.79,8.33,20.0,39.37070360136711,1.375256653990292,21.777559007125475,23.71727849915553,0.0,3,3,0,1,1,4,1
2.87,9.09,1.1,6.9,0.0,0.0,56.43,1.18,34.61,33.33,0.0,1,3,1,1,1,0,0
57.23,9.09,2.58,15.52,0.0,0.0,35.8,1.0,37.82,51.47,20.0,4,3,2,2,0,11,0
24.7,9.09,2.24,5.17,0.0,0.0,55.71,1.62,29.72,40.44,0.0,3,5,2,0,11,0,1
59.89,12.12,2.98,12.07,0.0,0.0,55.71,0.79,58.85,50.0,0.0,5,3,1,2,2,0,1
28.23,48.48,2.6,55.17,0.0,0.0,32.42,7.99,34.67,47.18,0.0,3,3,2,0,10,0,0
48.91,12.12,2.7,8.62,8.33,0.0,40.29,0.3,12.59,5.51,0.0,5,3,2,1,4,0,0
